3.00999999,-0.11600000,-0.30300000,34,255,0,1.000000,98.000000
3.00600004,-0.09400000,-0.30100000,46,255,0,1.000000,101.000000
3.00900006,-0.07200000,-0.30100000,42,255,0,1.000000,100.000000
3.03600001,-0.01400000,-0.38999999,0,255,102,1.000000,66.000000
3.03500009,-0.03800000,-0.38999999,0,255,97,1.000000,67.000000
3.03399992,-0.04200000,-0.34099999,0,255,25,1.000000,84.000000
3.01600003,-0.05700000,-0.43599999,0,255,63,1.000000,75.000000
3.03600001,-0.06200000,-0.38999999,0,255,76,1.000000,72.000000
3.03900003,-0.06700000,-0.34200001,0,255,38,1.000000,81.000000
3.01600003,-0.08100000,-0.43599999,0,255,93,1.000000,68.000000
3.03699994,-0.08600000,-0.38999999,0,255,114,1.000000,63.000000
3.03600001,-0.09100000,-0.34200001,0,255,17,1.000000,86.000000
3.03600001,-0.09500000,-0.29400000,38,255,0,1.000000,99.000000
3.01699996,-0.10400000,-0.43599999,0,255,63,1.000000,75.000000
3.02900004,-0.10900000,-0.38999999,0,255,72,1.000000,73.000000
3.03699994,-0.11400000,-0.34200001,0,255,21,1.000000,85.000000
3.02600002,-0.11900000,-0.29300001,25,255,0,1.000000,96.000000
3.01600003,-0.12800001,-0.43599999,0,255,72,1.000000,73.000000
3.03500009,-0.13300000,-0.39100000,0,255,106,1.000000,65.000000
3.03600001,-0.13800000,-0.34200001,0,255,29,1.000000,83.000000
3.03299999,-0.14200000,-0.29400000,8,255,0,1.000000,92.000000
3.01600003,-0.15099999,-0.43700001,0,255,72,1.000000,73.000000
3.03399992,-0.15600000,-0.39100000,0,255,110,1.000000,64.000000
3.03500009,-0.16100000,-0.34299999,0,255,46,1.000000,79.000000
3.03200006,-0.16500001,-0.29400000,0,255,0,1.000000,90.000000
3.02399993,-0.17000000,-0.24600001,85,255,0,1.000000,110.000000
3.01300001,-0.17399999,-0.43700001,0,255,89,1.000000,69.000000
3.01099992,-0.17800000,-0.38800001,0,255,119,1.000000,62.000000
3.02399993,-0.18400000,-0.34200001,0,255,59,1.000000,76.000000
3.02999997,-0.18900000,-0.29400000,34,255,0,1.000000,98.000000
3.03600001,-0.19400001,-0.24699999,59,255,0,1.000000,104.000000
3.01500010,-0.20200001,-0.38900000,0,255,119,1.000000,62.000000
3.01900005,-0.20700000,-0.34099999,0,255,72,1.000000,73.000000
3.01999998,-0.21100000,-0.29400000,25,255,0,1.000000,96.000000
3.01799989,-0.22499999,-0.38999999,0,255,110,1.000000,64.000000
3.01799989,-0.22900000,-0.34099999,0,255,29,1.000000,83.000000
3.03500009,-0.23500000,-0.29499999,0,255,21,1.000000,85.000000
3.00799990,-0.24699999,-0.38900000,0,255,106,1.000000,65.000000
3.00200009,-0.25000000,-0.34000000,0,255,46,1.000000,79.000000
3.02200007,-0.25400001,-0.36600000,0,255,102,1.000000,66.000000
3.01799989,-0.24699999,-0.31799999,0,255,42,1.000000,80.000000
3.02200007,-0.23899999,-0.41299999,0,255,110,1.000000,64.000000
3.01699996,-0.23100001,-0.36399999,0,255,85,1.000000,70.000000
3.01200008,-0.22400001,-0.31600001,12,255,0,1.000000,93.000000
3.02200007,-0.21600001,-0.41100001,0,255,110,1.000000,64.000000
3.00799990,-0.20900001,-0.36100000,0,255,46,1.000000,79.000000
3.00699997,-0.20200001,-0.31299999,38,255,0,1.000000,99.000000
3.02399993,-0.19400001,-0.40900001,0,255,102,1.000000,66.000000
3.01699996,-0.18700001,-0.36000001,0,255,29,1.000000,83.000000
3.03200006,-0.18099999,-0.31400001,46,255,0,1.000000,101.000000
3.01999998,-0.17100000,-0.40700001,0,255,72,1.000000,73.000000
3.02699995,-0.16500001,-0.36000001,0,255,4,1.000000,89.000000
3.03299999,-0.15899999,-0.31299999,80,255,0,1.000000,109.000000
3.01999998,-0.14800000,-0.40599999,0,255,76,1.000000,72.000000
3.03099990,-0.14200000,-0.35900000,0,255,4,1.000000,89.000000
3.02900004,-0.13600001,-0.31099999,123,255,0,1.000000,119.000000
3.02200007,-0.12500000,-0.40400001,0,255,63,1.000000,75.000000
3.02900004,-0.11900000,-0.35699999,12,255,0,1.000000,93.000000
3.02300000,-0.11300000,-0.30899999,140,255,0,1.000000,123.000000
3.02999997,-0.10200000,-0.40400001,0,255,34,1.000000,82.000000
3.02999997,-0.09600000,-0.35600001,17,255,0,1.000000,94.000000
3.02300000,-0.09000000,-0.30700001,136,255,0,1.000000,122.000000
3.01500010,-0.07900000,-0.40000001,0,255,72,1.000000,73.000000
3.03099990,-0.07300000,-0.35499999,0,255,38,1.000000,81.000000
3.03200006,-0.06700000,-0.30700001,93,255,0,1.000000,112.000000
3.03099990,-0.05600000,-0.40099999,0,255,68,1.000000,74.000000
3.02900004,-0.05000000,-0.35299999,0,255,21,1.000000,85.000000
3.02800012,-0.03200000,-0.39899999,0,255,97,1.000000,67.000000
3.03200006,-0.02600000,-0.35200000,0,255,25,1.000000,84.000000
3.03200006,-0.00900000,-0.39899999,0,255,68,1.000000,74.000000
3.01699996,0.01400000,-0.39600000,0,255,72,1.000000,73.000000
3.01500010,0.01900000,-0.42699999,0,255,97,1.000000,67.000000
3.00600004,-0.00600000,-0.42500001,0,255,42,1.000000,80.000000
3.02900004,-0.01100000,-0.38100001,68,255,0,1.000000,106.000000
3.00500011,-0.03200000,-0.42500001,0,255,55,1.000000,77.000000
3.00600004,-0.03600000,-0.37900001,38,255,0,1.000000,99.000000
3.00600004,-0.05800000,-0.42600000,0,255,42,1.000000,80.000000
3.03200006,-0.06300000,-0.38200000,55,255,0,1.000000,103.000000
3.01399994,-0.08300000,-0.42699999,0,255,93,1.000000,68.000000
3.01099992,-0.08800000,-0.38000000,17,255,0,1.000000,94.000000
3.01200008,-0.10900000,-0.42699999,0,255,34,1.000000,82.000000
3.02699995,-0.11400000,-0.38200000,59,255,0,1.000000,104.000000
3.00300002,-0.13400000,-0.42600000,0,255,34,1.000000,82.000000
3.00600004,-0.13900000,-0.37900001,34,255,0,1.000000,98.000000
3.01900005,-0.16000000,-0.42800000,0,255,59,1.000000,76.000000
3.02500010,-0.16500001,-0.38200000,68,255,0,1.000000,106.000000
3.00999999,-0.18500000,-0.42699999,0,255,80,1.000000,71.000000
3.00699997,-0.19000000,-0.38000000,0,255,8,1.000000,88.000000
3.01799989,-0.21100000,-0.42800000,0,255,89,1.000000,69.000000
3.01600003,-0.21500000,-0.38100001,0,255,29,1.000000,83.000000
3.01099992,-0.23999999,-0.38000000,55,255,0,1.000000,103.000000
3.01200008,-0.26600000,-0.38100001,46,255,0,1.000000,101.000000
3.02099991,-0.19100000,-0.43000001,0,255,63,1.000000,75.000000
3.01300001,-0.16599999,-0.42699999,0,255,34,1.000000,82.000000
3.01099992,-0.14200000,-0.42600000,0,255,46,1.000000,79.000000
3.00399995,-0.11800000,-0.42399999,0,255,0,1.000000,90.000000
3.00500011,-0.09400000,-0.42300001,0,255,8,1.000000,88.000000
3.00600004,-0.07000000,-0.42300001,0,255,8,1.000000,88.000000
3.00699997,-0.04600000,-0.42199999,0,255,0,1.000000,90.000000
3.00699997,-0.02200000,-0.42199999,0,255,17,1.000000,86.000000
3.00399995,0.00100000,-0.42100000,0,255,4,1.000000,89.000000
3.01799989,0.02500000,-0.42300001,0,255,42,1.000000,80.000000
3.01399994,-0.03300000,-0.42899999,0,255,21,1.000000,85.000000
3.00600004,-0.05900000,-0.42800000,17,255,0,1.000000,94.000000
3.01500010,-0.08600000,-0.42899999,0,255,29,1.000000,83.000000
3.01200008,-0.11300000,-0.42800000,8,255,0,1.000000,92.000000
3.01200008,-0.13900000,-0.42800000,38,255,0,1.000000,99.000000
3.01300001,-0.16599999,-0.42800000,0,255,8,1.000000,88.000000
3.01300001,-0.19200000,-0.42800000,0,255,46,1.000000,79.000000
3.01799989,-0.26100001,-0.40000001,0,255,89,1.000000,69.000000
3.00999999,-0.23600000,-0.39800000,0,255,80,1.000000,71.000000
3.01099992,-0.21100000,-0.39800000,0,255,38,1.000000,81.000000
3.01200008,-0.18700001,-0.39800000,0,255,46,1.000000,79.000000
3.01900005,-0.16700000,-0.44600001,0,255,89,1.000000,69.000000
3.00600004,-0.16200000,-0.39700001,0,255,4,1.000000,89.000000
3.00999999,-0.13800000,-0.39800000,4,255,0,1.000000,91.000000
3.01399994,-0.11400000,-0.39800000,0,255,4,1.000000,89.000000
3.00600004,-0.09000000,-0.39700001,0,255,12,1.000000,87.000000
3.00699997,-0.06600000,-0.39800000,0,255,0,1.000000,90.000000
3.01300001,-0.04200000,-0.39899999,8,255,0,1.000000,92.000000
3.00699997,-0.01800000,-0.39899999,0,255,0,1.000000,90.000000
3.00699997,0.00500000,-0.40000001,0,255,12,1.000000,87.000000
3.02699995,0.01500000,-0.43200001,0,255,123,1.000000,61.000000
3.01999998,-0.00900000,-0.43099999,0,255,114,1.000000,63.000000
3.03099990,-0.01300000,-0.38499999,8,255,0,1.000000,92.000000
3.02099991,-0.03500000,-0.43099999,0,255,114,1.000000,63.000000
3.01200008,-0.03900000,-0.38200000,0,255,34,1.000000,82.000000
3.02900004,-0.04300000,-0.33700001,106,255,0,1.000000,115.000000
3.01799989,-0.06000000,-0.43000001,0,255,114,1.000000,63.000000
3.01799989,-0.06400000,-0.38200000,0,255,12,1.000000,87.000000
3.02900004,-0.06900000,-0.33700001,106,255,0,1.000000,115.000000
3.02300000,-0.08600000,-0.43000001,0,255,136,1.000000,58.000000
3.01900005,-0.09000000,-0.38200000,0,255,42,1.000000,80.000000
3.03399992,-0.09500000,-0.33700001,102,255,0,1.000000,114.000000
3.01999998,-0.11200000,-0.43000001,0,255,110,1.000000,64.000000
3.01300001,-0.11600000,-0.38100001,0,255,17,1.000000,86.000000
3.02699995,-0.12100000,-0.33600000,97,255,0,1.000000,113.000000
3.01600003,-0.13699999,-0.42899999,0,255,110,1.000000,64.000000
3.01200008,-0.14200000,-0.38100001,0,255,29,1.000000,83.000000
3.02600002,-0.14600000,-0.33500001,80,255,0,1.000000,109.000000
3.01600003,-0.16300000,-0.42800000,0,255,131,1.000000,59.000000
3.00500011,-0.16700000,-0.37900001,0,255,38,1.000000,81.000000
3.02999997,-0.17299999,-0.33500001,51,255,0,1.000000,102.000000
3.01900005,-0.19000000,-0.42800000,0,255,140,1.000000,57.000000
3.01500010,-0.19400001,-0.38000000,0,255,80,1.000000,71.000000
3.00900006,-0.19800000,-0.33199999,0,255,0,1.000000,90.000000
3.01699996,-0.22000000,-0.38000000,0,255,72,1.000000,73.000000
3.00999999,-0.22400001,-0.33199999,0,255,21,1.000000,85.000000
3.01399994,-0.24600001,-0.37900001,0,255,89,1.000000,69.000000
3.01799989,-0.25000000,-0.33199999,0,255,46,1.000000,79.000000
3.02500010,-0.26400000,-0.37500000,0,255,136,1.000000,58.000000
3.02099991,-0.26100001,-0.32600001,0,255,119,1.000000,62.000000
3.02200007,-0.23999999,-0.37500000,0,255,140,1.000000,57.000000
3.02300000,-0.23700000,-0.32699999,0,255,119,1.000000,62.000000
3.01200008,-0.23300000,-0.27800000,0,255,72,1.000000,73.000000
3.02399993,-0.21900000,-0.42300001,0,255,153,1.000000,54.000000
3.02500010,-0.21600001,-0.37500000,0,255,114,1.000000,63.000000
3.02300000,-0.21300000,-0.32699999,0,255,97,1.000000,67.000000
3.03200006,-0.21100000,-0.28099999,0,255,38,1.000000,81.000000
3.01900005,-0.19400001,-0.42300001,0,255,153,1.000000,54.000000
3.01999998,-0.19100000,-0.37500000,0,255,114,1.000000,63.000000
3.01900005,-0.18799999,-0.32699999,0,255,89,1.000000,69.000000
3.03399992,-0.18700001,-0.28099999,0,255,42,1.000000,80.000000
3.01300001,-0.16900000,-0.42300001,0,255,127,1.000000,60.000000
3.01799989,-0.16700000,-0.37500000,0,255,97,1.000000,67.000000
3.02900004,-0.16500001,-0.32900000,0,255,72,1.000000,73.000000
3.02999997,-0.16300000,-0.28200001,0,255,8,1.000000,88.000000
3.01399994,-0.14500000,-0.42300001,0,255,119,1.000000,62.000000
3.02200007,-0.14300001,-0.37599999,0,255,97,1.000000,67.000000
3.03500009,-0.14100000,-0.33000001,0,255,51,1.000000,78.000000
3.03600001,-0.13900000,-0.28299999,0,255,34,1.000000,82.000000
3.01500010,-0.12200000,-0.42399999,0,255,114,1.000000,63.000000
3.02300000,-0.12000000,-0.37700000,0,255,85,1.000000,70.000000
3.03299999,-0.11800000,-0.33100000,0,255,46,1.000000,79.000000
3.02300000,-0.11500000,-0.28200001,17,255,0,1.000000,94.000000
3.01200008,-0.09800000,-0.42500001,0,255,127,1.000000,60.000000
3.01999998,-0.09600000,-0.37799999,0,255,80,1.000000,71.000000
3.03399992,-0.09400000,-0.33199999,0,255,46,1.000000,79.000000
3.02399993,-0.09200000,-0.28299999,17,255,0,1.000000,94.000000
3.01699996,-0.07400000,-0.42600000,0,255,136,1.000000,58.000000
3.01500010,-0.07200000,-0.37799999,0,255,97,1.000000,67.000000
3.03600001,-0.07100000,-0.33300000,0,255,42,1.000000,80.000000
3.01699996,-0.05100000,-0.42699999,0,255,123,1.000000,61.000000
3.02399993,-0.04900000,-0.38000000,0,255,93,1.000000,68.000000
3.03800011,-0.04700000,-0.33399999,0,255,38,1.000000,81.000000
3.01699996,-0.02700000,-0.42800000,0,255,127,1.000000,60.000000
3.01500010,-0.02500000,-0.38000000,0,255,97,1.000000,67.000000
3.01699996,-0.00400000,-0.42899999,0,255,119,1.000000,62.000000
3.02099991,-0.00200000,-0.38200000,0,255,93,1.000000,68.000000
3.00999999,-0.02500000,-0.35499999,0,255,42,1.000000,80.000000
3.00500011,-0.04800000,-0.35400000,0,255,51,1.000000,78.000000
3.01300001,-0.07200000,-0.35499999,0,255,80,1.000000,71.000000
3.03399992,-0.07600000,-0.30899999,0,255,80,1.000000,71.000000
3.00999999,-0.09600000,-0.35400000,0,255,55,1.000000,77.000000
3.02699995,-0.10000000,-0.30800000,0,255,63,1.000000,75.000000
3.00900006,-0.12000000,-0.35400000,0,255,55,1.000000,77.000000
3.02600002,-0.12400000,-0.30800000,0,255,72,1.000000,73.000000
3.00999999,-0.14399999,-0.35400000,0,255,76,1.000000,72.000000
3.03399992,-0.14800000,-0.30899999,0,255,89,1.000000,69.000000
3.03699994,-0.15200000,-0.26100001,0,255,68,1.000000,74.000000
3.01900005,-0.16900000,-0.35499999,0,255,72,1.000000,73.000000
3.03699994,-0.17299999,-0.30899999,0,255,106,1.000000,65.000000
3.04200006,-0.17700000,-0.26100001,0,255,68,1.000000,74.000000
3.01500010,-0.19300000,-0.35400000,0,255,85,1.000000,70.000000
3.04099989,-0.19800000,-0.30899999,0,255,127,1.000000,60.000000
3.02200007,-0.20000000,-0.25900000,0,255,97,1.000000,67.000000
3.01600003,-0.21699999,-0.35400000,0,255,106,1.000000,65.000000
3.01799989,-0.22100000,-0.30599999,0,255,136,1.000000,58.000000
3.01900005,-0.22400001,-0.25799999,0,255,114,1.000000,63.000000
3.01900005,-0.24200000,-0.35400000,0,255,114,1.000000,63.000000
3.01300001,-0.24500000,-0.30500001,0,255,136,1.000000,58.000000
3.01699996,-0.26600000,-0.35400000,0,255,106,1.000000,65.000000
3.01200008,-0.25700000,-0.34400001,0,255,29,1.000000,83.000000
3.03500009,-0.25200000,-0.29800001,0,255,72,1.000000,73.000000
3.01600003,-0.23600000,-0.34400001,0,255,29,1.000000,83.000000
3.03200006,-0.23100001,-0.29699999,0,255,59,1.000000,76.000000
3.01500010,-0.21500000,-0.34200001,0,255,34,1.000000,82.000000
3.03500009,-0.20999999,-0.29600000,0,255,42,1.000000,80.000000
3.03699994,-0.20299999,-0.24699999,8,255,0,1.000000,92.000000
3.01900005,-0.19400001,-0.34200001,0,255,4,1.000000,89.000000
3.03299999,-0.18799999,-0.29400000,0,255,46,1.000000,79.000000
3.03800011,-0.18200000,-0.24600001,8,255,0,1.000000,92.000000
3.01200008,-0.17200001,-0.34000000,4,255,0,1.000000,91.000000
3.03200006,-0.16700000,-0.29300001,0,255,17,1.000000,86.000000
3.01300001,-0.15000001,-0.33899999,0,255,4,1.000000,89.000000
3.03299999,-0.14500000,-0.29200000,0,255,29,1.000000,83.000000
3.01399994,-0.12800001,-0.33700001,25,255,0,1.000000,96.000000
3.02900004,-0.12300000,-0.29100001,0,255,12,1.000000,87.000000
3.01500010,-0.10600000,-0.33700001,34,255,0,1.000000,98.000000
3.01900005,-0.10000000,-0.28900000,8,255,0,1.000000,92.000000
3.00999999,-0.08400000,-0.33500001,29,255,0,1.000000,97.000000
3.02600002,-0.07800000,-0.28799999,12,255,0,1.000000,93.000000
3.00699997,-0.06100000,-0.33300000,21,255,0,1.000000,95.000000
3.00900006,-0.03900000,-0.33300000,34,255,0,1.000000,98.000000
3.02399993,0.00700000,-0.41600001,0,255,148,1.000000,55.000000
3.01300001,-0.01700000,-0.41499999,0,255,140,1.000000,57.000000
3.02600002,-0.02100000,-0.36800000,0,255,85,1.000000,70.000000
3.01300001,-0.04100000,-0.41499999,0,255,114,1.000000,63.000000
3.03600001,-0.04600000,-0.37000000,0,255,46,1.000000,79.000000
3.03699994,-0.06500000,-0.41800001,0,255,106,1.000000,65.000000
3.01600003,-0.06900000,-0.36700001,0,255,85,1.000000,70.000000
3.03299999,-0.07500000,-0.32100001,0,255,4,1.000000,89.000000
3.01200008,-0.08900000,-0.41499999,0,255,114,1.000000,63.000000
3.03800011,-0.09400000,-0.37000000,0,255,42,1.000000,80.000000
3.03200006,-0.09900000,-0.32200000,17,255,0,1.000000,94.000000
3.02399993,-0.10300000,-0.27300000,106,255,0,1.000000,115.000000
3.03600001,-0.11400000,-0.41900000,0,255,97,1.000000,67.000000
3.03999996,-0.11800000,-0.37099999,0,255,46,1.000000,79.000000
3.03099990,-0.12200000,-0.32200000,0,255,4,1.000000,89.000000
3.02300000,-0.12700000,-0.27300000,80,255,0,1.000000,109.000000
3.03200006,-0.13699999,-0.41800001,0,255,102,1.000000,66.000000
3.02300000,-0.14200000,-0.36899999,0,255,63,1.000000,75.000000
3.03600001,-0.14700000,-0.32200000,17,255,0,1.000000,94.000000
3.03099990,-0.15099999,-0.27399999,72,255,0,1.000000,107.000000
3.01500010,-0.16000000,-0.41600001,0,255,114,1.000000,63.000000
3.02399993,-0.16500001,-0.36899999,0,255,59,1.000000,76.000000
3.03399992,-0.17000000,-0.32200000,0,255,25,1.000000,84.000000
3.03500009,-0.17500000,-0.27500001,51,255,0,1.000000,102.000000
3.01099992,-0.18400000,-0.41600001,0,255,127,1.000000,60.000000
3.01399994,-0.18799999,-0.36800000,0,255,93,1.000000,68.000000
3.02800012,-0.19400001,-0.32200000,0,255,34,1.000000,82.000000
3.03399992,-0.19900000,-0.27500001,42,255,0,1.000000,100.000000
3.01799989,-0.20700000,-0.41700000,0,255,127,1.000000,60.000000
3.01699996,-0.21200000,-0.36899999,0,255,89,1.000000,69.000000
3.01799989,-0.21600001,-0.32100001,0,255,46,1.000000,79.000000
3.01799989,-0.22100000,-0.27399999,72,255,0,1.000000,107.000000
3.02399993,-0.23100001,-0.41800001,0,255,144,1.000000,56.000000
3.01600003,-0.23500000,-0.36899999,0,255,114,1.000000,63.000000
3.02900004,-0.23999999,-0.32300001,0,255,0,1.000000,90.000000
3.01399994,-0.25799999,-0.36899999,0,255,110,1.000000,64.000000
3.00200009,-0.26100001,-0.31999999,106,255,0,1.000000,115.000000
3.02500010,-0.25700000,-0.38800001,0,255,106,1.000000,65.000000
3.01699996,-0.24900000,-0.33899999,0,255,46,1.000000,79.000000
3.02200007,-0.23400000,-0.38499999,0,255,72,1.000000,73.000000
3.01699996,-0.22700000,-0.33700001,0,255,12,1.000000,87.000000
3.01500010,-0.21100000,-0.38299999,0,255,63,1.000000,75.000000
3.01099992,-0.20400000,-0.33500001,25,255,0,1.000000,96.000000
3.02300000,-0.19499999,-0.43000001,0,255,110,1.000000,64.000000
3.01600003,-0.18799999,-0.38100001,0,255,55,1.000000,77.000000
3.00999999,-0.18099999,-0.33300000,42,255,0,1.000000,100.000000
3.02200007,-0.17299999,-0.42899999,0,255,80,1.000000,71.000000
3.01399994,-0.16500001,-0.37900001,0,255,8,1.000000,88.000000
3.00799990,-0.15899999,-0.33100000,46,255,0,1.000000,101.000000
3.01600003,-0.14900000,-0.42600000,0,255,80,1.000000,71.000000
3.01500010,-0.14200000,-0.37799999,0,255,4,1.000000,89.000000
3.02699995,-0.13699999,-0.33199999,114,255,0,1.000000,117.000000
3.01600003,-0.12600000,-0.42399999,0,255,59,1.000000,76.000000
3.01699996,-0.11900000,-0.37700000,0,255,4,1.000000,89.000000
3.02800012,-0.11400000,-0.33000001,148,255,0,1.000000,125.000000
3.02300000,-0.10300000,-0.42399999,0,255,89,1.000000,69.000000
3.03099990,-0.09700000,-0.37700000,0,255,42,1.000000,80.000000
3.02900004,-0.09100000,-0.32900000,97,255,0,1.000000,113.000000
3.02200007,-0.08000000,-0.42199999,0,255,119,1.000000,62.000000
3.00999999,-0.07300000,-0.37300000,0,255,63,1.000000,75.000000
3.03600001,-0.06800000,-0.32900000,72,255,0,1.000000,107.000000
3.02200007,-0.05600000,-0.42100000,0,255,76,1.000000,72.000000
3.03200006,-0.05000000,-0.37500000,0,255,12,1.000000,87.000000
3.01799989,-0.03300000,-0.41900000,0,255,93,1.000000,68.000000
3.02900004,-0.02700000,-0.37300000,0,255,17,1.000000,86.000000
3.02600002,-0.00900000,-0.41900000,0,255,76,1.000000,72.000000
3.01999998,0.01400000,-0.41700000,0,255,106,1.000000,65.000000
3.01099992,0.00400000,-0.39199999,12,255,0,1.000000,93.000000
3.00799990,-0.02100000,-0.39199999,12,255,0,1.000000,93.000000
3.00799990,-0.04700000,-0.39199999,25,255,0,1.000000,96.000000
3.00699997,-0.07300000,-0.39199999,0,255,0,1.000000,90.000000
3.00600004,-0.09900000,-0.39199999,21,255,0,1.000000,95.000000
3.00900006,-0.12100000,-0.44000000,0,255,55,1.000000,77.000000
3.00200009,-0.12500000,-0.39199999,25,255,0,1.000000,96.000000
3.01099992,-0.14600000,-0.44000000,0,255,55,1.000000,77.000000
3.00399995,-0.15000001,-0.39199999,12,255,0,1.000000,93.000000
3.00900006,-0.17200001,-0.44000000,0,255,85,1.000000,70.000000
3.00600004,-0.17600000,-0.39199999,0,255,17,1.000000,86.000000
3.01399994,-0.20299999,-0.39399999,0,255,29,1.000000,83.000000
3.01200008,-0.22800000,-0.39300001,0,255,25,1.000000,84.000000
3.01200008,-0.25400001,-0.39300001,0,255,63,1.000000,75.000000
3.01900005,-0.19599999,-0.43399999,0,255,80,1.000000,71.000000
3.01200008,-0.17100000,-0.43200001,0,255,42,1.000000,80.000000
3.00200009,-0.14600000,-0.42899999,0,255,29,1.000000,83.000000
3.01399994,-0.12300000,-0.43000001,0,255,38,1.000000,81.000000
3.01500010,-0.09900000,-0.42899999,0,255,34,1.000000,82.000000
3.01600003,-0.07500000,-0.42899999,0,255,51,1.000000,78.000000
3.00600004,-0.05100000,-0.42699999,8,255,0,1.000000,92.000000
3.00600004,-0.02600000,-0.42600000,0,255,38,1.000000,81.000000
3.00900006,-0.00200000,-0.42699999,0,255,0,1.000000,90.000000
